name,task,channel,avg,slope,variance,skewness,kurtosis,max,min,sum
name_3,B,11,-0.000632941,-2.63592E-05,6.02237E-07,-0.085787347,1.405234819,0.000390968,-0.001717236,-0.058230553
name_3,B,12,-0.000418347,-1.39131E-05,2.41633E-07,0.265909876,1.590777914,0.000354207,-0.00105275,-0.038487884
name_3,B,13,-0.000432661,-1.9529E-05,3.63182E-07,0.132126574,1.461001138,0.000452751,-0.001286706,-0.039804819
name_3,B,14,4.22059E-05,-6.56019E-06,1.04706E-07,0.416238466,1.679595406,0.000577382,-0.000536649,0.003882939
name_3,B,15,-0.000437647,-1.96967E-05,4.20247E-07,0.19429366,1.446688487,0.000529913,-0.00123809,-0.040263522
name_3,A,1,-0.000984409,-7.27204E-06,7.16984E-07,0.798931813,3.553389372,0.00166441,-0.002245371,-0.090565635
name_3,A,2,0.0007903,4.51401E-06,6.38847E-07,0.072168727,1.577844608,0.001956029,-0.000617549,0.072707593
name_3,A,3,0.000382777,-6.92286E-06,4.86135E-07,-0.527344995,2.460480317,0.001280138,-0.00126774,0.035215485
name_3,A,4,-0.00042744,-2.65063E-05,7.61876E-07,-1.029424751,2.596034703,0.000379251,-0.002391237,-0.03932446
name_3,A,5,0.000167847,-3.74087E-06,1.60933E-07,-0.554227753,2.659332774,0.000700097,-0.000809961,0.015441894
name_3,A,6,0.000272715,6.04652E-06,8.00453E-08,0.066205136,1.548802426,0.000684573,-0.000130974,0.025089797
name_3,A,7,0.000382919,1.02857E-05,1.01852E-07,-0.308857595,1.448514504,0.000760342,-0.000102307,0.035228565
name_3,A,8,-0.000157806,-4.28827E-06,2.65262E-08,-0.828781995,3.848088376,0.000205248,-0.000599523,-0.014518188
name_3,A,9,0.000142517,1.50011E-06,8.14058E-08,-0.034692808,1.863564779,0.000565192,-0.000470092,0.013111559
name_3,A,10,0.000305976,6.65389E-06,7.1131E-08,-0.083376997,1.591022118,0.000677706,-9.48243E-05,0.028149798
name_3,A,11,0.000493851,1.25792E-05,2.06418E-07,-0.11162403,1.546241625,0.001113064,-0.000180452,0.045434334
name_3,A,12,0.000434833,-2.10978E-07,2.18658E-07,-0.091740073,1.706145987,0.001086131,-0.000464571,0.040004601
name_3,A,13,3.73541E-07,-9.37555E-06,2.03072E-07,-1.015263005,3.097530048,0.000508094,-0.001115048,3.43657E-05
name_3,A,14,0.000677244,6.7133E-06,2.73117E-07,0.025033407,1.487864901,0.001417886,-4.53601E-05,0.062306426
name_3,A,15,-0.002665632,-6.76746E-05,3.27579E-06,0.119182779,1.925514622,0.000702193,-0.005636646,-0.245238185
name_3,C,1,0.001304853,3.30442E-05,1.91289E-06,0.204543112,1.509001859,0.003400676,-0.000478535,0.12004649
name_3,C,2,0.000140758,-2.06408E-05,1.96333E-06,-1.212885554,4.050553789,0.001766217,-0.003967173,0.012949736
name_3,C,3,0.001008879,5.4533E-06,9.81221E-07,-0.099124457,1.732428603,0.002390988,-0.001027799,0.092816893
name_3,C,4,0.000115008,-1.63675E-05,7.27467E-07,-1.097325685,3.347519064,0.001026728,-0.002151561,0.010580725
name_3,C,5,0.000369379,-1.46179E-06,3.20822E-07,-0.465390259,2.606281807,0.001133471,-0.001082659,0.033982868
name_3,C,6,0.000368456,5.62948E-07,2.55992E-07,-0.315017979,2.374393687,0.001071765,-0.000898461,0.033897983
name_3,C,7,-8.09623E-06,-7.40816E-06,2.23664E-07,-1.365517548,4.462801735,0.00052417,-0.001455281,-0.000744853
name_3,C,8,0.000101037,-5.01016E-06,1.3058E-07,-1.025552262,3.523954441,0.000522377,-0.000905939,0.009295415
name_3,C,9,0.00033396,1.33424E-07,2.39795E-07,-0.390377048,2.551188044,0.00100856,-0.000937612,0.030724361
name_3,C,10,0.000100792,1.76167E-06,1.75156E-07,-0.203727277,2.449500486,0.000731313,-0.000995562,0.009272839
name_3,C,11,0.000355154,4.14817E-06,2.57848E-07,-0.010705055,2.01937145,0.001117503,-0.000827815,0.032674152
name_3,C,12,0.000520583,-4.00498E-07,3.53612E-07,-0.294416078,2.02055591,0.001314808,-0.000818703,0.047893653
name_3,C,13,-6.91663E-06,-9.55346E-06,3.86336E-07,-1.369838967,4.501674072,0.000694906,-0.001918946,-0.00063633
name_3,C,14,0.000249111,-7.89093E-06,3.83091E-07,-0.846376424,3.044554544,0.000985846,-0.001369425,0.022918211
name_3,C,15,0.000820159,1.1302E-05,6.84333E-07,0.160120919,1.573540685,0.002065212,-0.000686054,0.075454613
name_4,B,1,-0.0003357,-1.48811E-05,1.90173E-07,-0.313214273,1.631428196,0.000201886,-0.001113091,-0.030884391
name_4,B,2,-0.000706705,-1.39851E-05,1.85234E-07,0.692165826,1.824115692,3.66183E-05,-0.001135888,-0.065016817
name_4,B,3,-0.000278019,-6.14507E-06,3.91847E-08,0.303391543,1.518047895,1.8898E-05,-0.00052064,-0.025577777
name_4,B,4,-0.000507716,1.17916E-06,2.44666E-07,-0.023483071,1.491545332,0.000185858,-0.001208638,-0.04670988
name_4,B,5,-0.000701035,-1.0013E-05,1.58126E-07,0.832207512,2.456211656,0.000131692,-0.001153329,-0.064495182
name_4,B,6,-0.000524511,-9.14127E-06,1.05148E-07,0.535101822,1.871397418,3.95318E-05,-0.000904897,-0.048254989
name_4,B,7,-0.000399984,4.82588E-06,2.61935E-07,0.061596077,1.551569286,0.000375761,-0.0011076,-0.036798573
name_4,B,8,-0.000315855,1.43649E-06,1.1937E-07,0.084278857,1.61046933,0.000274008,-0.00079329,-0.02905869
name_4,B,9,-0.000469982,-4.05277E-07,2.01306E-07,0.107622236,1.607248344,0.000338369,-0.001082281,-0.04323837
name_4,B,10,-0.000389254,3.09069E-06,1.94424E-07,-0.032847318,1.486054778,0.000220929,-0.001015643,-0.035811339
name_4,B,11,-0.000580019,-5.34673E-06,1.32665E-07,0.369272568,2.116063275,0.000143947,-0.0010692,-0.053361722
name_4,B,12,-0.000701611,-1.57471E-05,2.01679E-07,0.535500045,1.632774862,3.61257E-05,-0.001139446,-0.064548213
name_4,B,13,-0.000512106,-2.82173E-07,1.78429E-07,0.048265919,1.603177349,0.000242121,-0.001102337,-0.047113753
name_4,B,14,-0.001035111,-2.01853E-05,4.05935E-07,0.646709954,1.802266388,4.97611E-05,-0.00170695,-0.095230214
name_4,B,15,-0.001820017,-5.81164E-05,2.57699E-06,-0.070507664,1.355452655,0.000192627,-0.003969271,-0.167441602
name_4,C,1,0.000328952,8.38121E-06,8.32668E-08,0.081074849,1.448023791,0.000743119,-4.50955E-05,0.030263541
name_4,C,2,0.000701057,1.54839E-05,2.16236E-07,-0.369339542,1.616495064,0.001255646,-5.40096E-05,0.064497288
name_4,C,3,0.000894398,2.31496E-05,3.82832E-07,-0.084831753,1.781617563,0.001838716,-0.000155819,0.082284571
name_4,C,4,0.00052113,7.83769E-06,7.89086E-08,-1.290794875,3.413590682,0.000747688,-0.00022088,0.047943939
name_4,C,5,0.000607093,5.59496E-06,2.3881E-07,-0.193240733,1.634222791,0.001249205,-0.000355278,0.055852552
name_4,C,6,0.000430493,8.3096E-06,8.63859E-08,-0.227905653,1.600275115,0.000809855,-2.43264E-05,0.039605352
name_4,C,7,0.000607549,7.03835E-06,1.87046E-07,-0.256045264,1.638675233,0.001159845,-0.000122874,0.055894494
name_4,C,8,0.000216905,3.38527E-06,2.3871E-08,-0.141562023,1.548093056,0.000422262,-1.74793E-05,0.019955226
name_4,C,9,0.000602066,1.37197E-05,1.72611E-07,-0.304022924,1.519797121,0.001105253,-1.82017E-05,0.055390052
name_4,C,10,0.000263877,1.08927E-05,1.76539E-07,0.164973727,1.583837588,0.000905259,-0.000302948,0.024276666
name_4,C,11,0.000469043,8.96363E-06,2.23826E-07,0.187002872,1.500200968,0.001178744,-0.00028673,0.043151935
name_4,C,12,0.000835688,2.00151E-05,3.07181E-07,-0.366197547,1.597886307,0.001468588,-8.57891E-05,0.076883334
name_4,C,13,0.000795241,1.47987E-05,2.73406E-07,-0.322193591,1.692338918,0.001450903,-7.24558E-05,0.073162146
name_4,C,14,0.000687796,1.42025E-05,2.76033E-07,-0.019537488,1.473687972,0.001415659,-2.51675E-05,0.063277214
name_4,C,15,0.00042254,-2.7549E-06,3.78824E-07,-0.59756901,2.696856965,0.001204483,-0.001191857,0.038873661
name_4,A,1,-0.000527517,-1.12045E-05,1.07864E-07,0.590638322,1.800178716,9.12153E-05,-0.00086864,-0.048531567
name_4,A,2,-0.000348941,-1.15755E-05,1.09023E-07,0.011298739,1.29646937,8.27629E-05,-0.000755804,-0.032102614
name_4,A,3,-5.53058E-05,-4.73409E-06,2.68882E-08,0.00691916,1.458745188,0.000174788,-0.000272758,-0.005088134
name_4,A,4,-0.000340491,-6.19232E-06,6.20654E-08,0.094649631,1.514182223,1.15547E-05,-0.000678066,-0.031325129
name_4,A,5,-0.000485555,-1.05561E-05,1.2007E-07,0.239853443,1.507084141,1.49482E-05,-0.000923595,-0.044671047
name_4,A,6,-0.000196302,-4.85245E-06,2.50471E-08,0.033669194,1.420349953,1.04104E-05,-0.000412089,-0.018059802
name_4,A,7,-0.000455603,-9.18649E-06,9.77945E-08,0.287809183,1.576035366,1.21814E-05,-0.000848328,-0.041915442
name_4,A,8,-0.000254193,-6.32428E-06,3.47296E-08,0.222313072,1.404381148,3.89532E-06,-0.000481705,-0.023385725
name_4,A,9,-0.000222078,-5.13342E-06,2.61978E-08,0.180900603,1.46770467,9.083E-06,-0.000430834,-0.020431215
name_4,A,10,-0.000255969,-6.56941E-06,3.94504E-08,0.176734452,1.378926833,1.6119E-05,-0.000504128,-0.023549171
name_4,A,11,-0.000521526,-1.27268E-05,1.41375E-07,0.269748793,1.421781531,1.21913E-05,-0.00096961,-0.047980347
name_4,A,12,-0.000187165,-5.9046E-06,2.90491E-08,-0.04433088,1.280513226,1.95504E-05,-0.000411986,-0.017219149
name_4,A,13,-0.000501414,-1.03803E-05,1.13494E-07,0.365430424,1.593279306,1.42091E-05,-0.000907343,-0.046130128
name_4,A,14,-0.0005149,-1.09134E-05,1.0494E-07,0.561805294,1.737893379,6.3089E-05,-0.000857207,-0.047370793
name_4,A,15,-0.000525565,-1.06364E-05,1.17097E-07,0.417810797,1.682557019,5.16689E-05,-0.000932865,-0.048351992
name_5,C,1,-0.000183521,-5.51177E-07,2.50263E-08,0.073514292,1.545530939,7.09221E-05,-0.000400945,-0.016883921
name_5,C,2,-0.00021472,-1.4092E-06,2.41084E-08,0.187606987,1.705101728,7.5617E-05,-0.000422936,-0.019754253
name_5,C,3,0.000365034,1.56458E-05,2.09395E-07,0.855637127,2.276007954,0.001371967,-4.3324E-05,0.03358316
name_5,C,4,-0.000111552,-1.72724E-06,4.01956E-09,0.853429752,2.501719283,2.85589E-05,-0.000192823,-0.010262779
name_5,C,5,6.83846E-05,9.44047E-06,1.219E-07,0.836081866,2.407485883,0.000824742,-0.000304328,0.006291381
name_5,C,6,0.000192933,1.2064E-05,1.5724E-07,1.112403385,2.876178284,0.001169032,-0.000161538,0.017749804
name_5,C,7,-1.56484E-06,1.16894E-06,5.32615E-09,0.934382661,3.277247801,0.000190342,-9.19437E-05,-0.000143965
name_5,C,8,3.97143E-05,6.8056E-06,7.22992E-08,1.094862382,3.065184788,0.000718035,-0.000231988,0.003653714
name_5,C,9,-0.000107268,6.81227E-06,1.48772E-07,0.870899016,2.908618315,0.000872946,-0.000546413,-0.009868677
name_5,C,10,-0.000136562,9.41471E-07,3.17455E-08,0.453724379,2.276955472,0.000293441,-0.000364753,-0.012563662
name_5,C,11,-0.000117782,3.91276E-06,7.32595E-08,0.805515651,2.837610285,0.000581122,-0.000430789,-0.010835972
name_5,C,12,4.0027E-05,8.28582E-06,1.07351E-07,1.040723516,2.958995336,0.000856853,-0.000295451,0.003682485
name_5,C,13,-0.000407089,-7.79382E-06,5.5686E-08,0.842749028,2.150958104,6.69764E-05,-0.000687199,-0.037452172
name_5,C,14,-0.000240629,-2.54612E-06,2.473E-08,0.230495105,1.867326982,4.34693E-05,-0.000456139,-0.022137861
name_5,C,15,-0.000395268,-8.47673E-06,5.7701E-08,0.624916484,1.993865309,6.33681E-05,-0.000781999,-0.03636466
name_5,A,1,-0.00043547,-1.35216E-05,1.84764E-07,-0.080435732,1.40451953,0.000116468,-0.001044738,-0.040063272
name_5,A,2,-0.000598001,-1.61992E-05,2.75745E-07,-0.068700921,1.413258151,6.46626E-05,-0.001342415,-0.055016111
name_5,A,3,0.000125267,-6.60848E-06,1.27692E-07,0.135175724,1.489976167,0.000651692,-0.000348071,0.01152457
name_5,A,4,-0.000451078,-9.38091E-06,1.31812E-07,-0.096738762,1.460022462,4.23138E-06,-0.000976692,-0.041499193
name_5,A,5,-0.000141116,-9.42182E-06,1.16784E-07,-0.12497573,1.564843836,0.000323042,-0.0006549,-0.0129827
name_5,A,6,0.000212376,-3.8344E-06,9.73389E-08,0.129947061,1.596883453,0.000679015,-0.000354232,0.019538572
name_5,A,7,-0.000449527,-1.3265E-05,1.87627E-07,-0.132324271,1.426431763,9.22438E-05,-0.001079146,-0.041356524
name_5,A,8,-0.000280201,-1.03467E-05,1.16017E-07,-0.123398562,1.465621491,0.000165734,-0.000776843,-0.025778479
name_5,A,9,-0.000169417,-1.06035E-05,1.5289E-07,-0.074000251,1.564862952,0.000373253,-0.00074816,-0.015586331
name_5,A,10,-0.000535325,-1.55381E-05,2.492E-07,-0.089126338,1.41200109,9.7679E-05,-0.001247115,-0.049249903
name_5,A,11,-0.000556576,-1.58426E-05,2.39733E-07,-0.047892217,1.382437392,5.90783E-05,-0.001238875,-0.051205004
name_5,A,12,-0.000115361,-6.74428E-06,5.7206E-08,-0.068572277,1.531010414,0.000213909,-0.000464611,-0.010613237
name_5,A,13,-0.00121073,-2.43475E-05,6.95463E-07,0.212907001,1.598383672,0.000126215,-0.002298141,-0.111387158
name_5,A,14,-0.000602053,-1.60227E-05,2.27252E-07,0.053284786,1.375254679,6.7519E-06,-0.001235926,-0.055388889
name_5,A,15,-0.00099046,-2.08511E-05,4.30775E-07,0.3429777,1.669872891,0.000150956,-0.001800569,-0.091122303
name_5,B,1,0.000120482,-5.79006E-06,9.82856E-08,0.055887758,1.486206101,0.000569535,-0.000314066,0.011084372
name_5,B,2,0.000137623,-1.08855E-05,2.73636E-07,-0.087342661,1.551518209,0.000855615,-0.000629221,0.012661287
name_5,B,3,2.27015E-05,3.36823E-07,3.42365E-08,0.635477606,3.23561227,0.000587069,-0.000229772,0.002088541
name_5,B,4,0.000327697,-4.54614E-06,1.79231E-07,-0.038719426,1.516103583,0.000915464,-0.000280624,0.030148131
