name,task,channel,avg,slope,variance,skewness,kurtosis,max,min,sum
name_3,C,12,0.000156733,9.35145E-06,9.85037E-07,-1.17412887,3.287404796,0.00133649,-0.002284795,0.03996704
name_3,C,13,0.000167124,7.73247E-06,8.99028E-07,-1.327548241,3.68711052,0.001336331,-0.002257566,0.042616626
name_3,C,14,0.000684682,4.63734E-06,7.41088E-07,-0.907203618,3.505707479,0.002108413,-0.00140554,0.174593814
name_3,C,15,-0.009980868,-4.2289E-05,1.54004E-05,1.23850989,3.995900187,0.000955655,-0.015358376,-2.545121278
name_4,B,1,-0.001967499,-1.61755E-05,1.46769E-06,-0.19014964,1.769423771,0.000268405,-0.004212545,-0.501712177
name_4,B,2,0.001380648,8.18591E-06,5.76528E-07,-0.537943529,1.855231114,0.002345576,-0.000358778,0.35206535
name_4,B,3,0.002084898,1.02645E-05,1.17818E-06,-0.622095841,2.271167058,0.003614681,-0.000920413,0.531648887
name_4,B,4,0.000401149,2.73174E-07,2.56251E-07,1.121851556,3.00945272,0.001567361,-0.000238979,0.102292949
name_4,B,5,0.000536428,2.19898E-06,1.83615E-07,0.445014086,2.015299274,0.001345473,-8.37069E-05,0.13678915
name_4,B,6,7.78152E-05,-8.3499E-07,8.24312E-08,0.730853375,2.140359966,0.000640319,-0.000250435,0.019842865
name_4,B,7,8.54422E-05,-7.59572E-07,1.264E-07,0.960743319,2.753775561,0.000864682,-0.000371551,0.021787769
name_4,B,8,9.77828E-05,-5.07694E-07,5.78789E-08,1.076183754,2.67965889,0.000623123,-0.00013865,0.024934612
name_4,B,9,-0.000314555,-1.73824E-06,6.00903E-08,0.472162176,1.693418494,0.000128495,-0.000607018,-0.080211441
name_4,B,10,4.73852E-05,-1.38985E-06,8.18832E-08,0.385609004,2.358363469,0.000597151,-0.000414985,0.012083227
name_4,B,11,0.000132886,6.29365E-07,9.88627E-08,0.315647514,2.263136062,0.000718796,-0.000403584,0.033886032
name_4,B,12,0.000197788,-5.86647E-07,1.34448E-07,0.749673606,2.044719341,0.000901248,-0.000270203,0.050435948
name_4,B,13,-5.48695E-05,-3.30557E-07,8.01363E-08,0.499229595,2.295117761,0.000515038,-0.000461587,-0.013991719
name_4,B,14,-0.000155181,2.04602E-07,1.03596E-07,-0.315576734,1.639483855,0.000294608,-0.000701561,-0.03957118
name_4,B,15,-0.003381198,-1.66624E-05,1.87411E-06,1.049637388,3.787998599,0.001236982,-0.005141872,-0.862205453
name_4,C,1,-0.003274064,-1.98196E-05,2.34468E-06,0.415540452,2.589335609,0.000330002,-0.005396699,-0.834886414
name_4,C,2,-0.002708255,-1.2581E-05,1.40599E-06,0.623302829,2.824345854,0.000342299,-0.004362967,-0.690605028
name_4,C,3,-0.002158406,-1.20686E-05,1.36277E-06,0.533443097,2.003273312,0.000123115,-0.003541271,-0.550393468
name_4,C,4,-0.001359615,-2.79588E-06,1.21801E-06,0.153501383,1.782158114,0.000501057,-0.003170609,-0.346701898
name_4,C,5,-0.001137442,-1.37625E-06,1.35821E-06,0.317498356,1.906125207,0.001003064,-0.00287873,-0.290047833
name_4,C,6,-0.001349153,-7.68226E-06,7.16814E-07,0.172589859,1.621475271,6.63286E-05,-0.002555934,-0.344033909
name_4,C,7,-0.001476571,-3.93483E-06,1.18496E-06,0.263369724,1.652301644,0.000319395,-0.002913359,-0.376525592
name_4,C,8,-0.001353983,-7.16605E-06,5.17917E-07,0.192004336,1.996677897,3.62183E-05,-0.002450195,-0.345265541
name_4,C,9,-0.001338062,-5.50039E-06,6.72103E-07,0.231880615,1.642384571,4.47145E-05,-0.002533131,-0.341205895
name_4,C,10,-0.00143934,-5.26846E-06,7.60838E-07,0.274863827,1.757888982,0.000198294,-0.002753007,-0.367031645
name_4,C,11,-0.001364049,-4.57605E-06,6.95412E-07,0.344424899,1.733203282,0.00015825,-0.002547885,-0.347832542
name_4,C,12,-0.001215735,-3.84349E-06,6.09296E-07,0.243207376,1.678222716,6.83549E-05,-0.002422577,-0.31001234
name_4,C,13,-0.001486542,-3.4203E-06,1.01075E-06,0.267339641,1.701745417,0.000148659,-0.002968566,-0.379068125
name_4,C,14,-0.002410729,-7.4971E-06,9.36422E-07,0.986337354,3.46700224,0.000376946,-0.003638019,-0.614735891
name_4,C,15,-0.005976317,-2.37905E-05,4.50159E-06,1.52643207,5.430302125,0.001297233,-0.008494604,-1.523960831
name_4,A,1,-0.00353971,-2.36042E-05,3.19668E-06,0.222044159,2.282562054,0.000709635,-0.006206344,-0.902626126
name_4,A,2,-0.000552874,-9.34029E-06,6.58421E-07,-0.915038046,2.190987095,0.000253077,-0.002073858,-0.140982822
name_4,A,3,0.000898371,1.43785E-06,2.6659E-07,0.200914306,2.268386493,0.001861582,-7.1014E-05,0.229084502
name_4,A,4,0.001288502,1.96771E-06,6.07937E-07,0.159028299,1.870237967,0.002532092,-0.000316524,0.32856811
name_4,A,5,0.001839234,4.02235E-06,7.24664E-07,-0.318647884,2.587639242,0.00303114,-0.000462926,0.46900465
name_4,A,6,0.000701658,1.07755E-06,2.36322E-07,0.207900889,1.747933377,0.001498289,-4.44504E-05,0.178922751
name_4,A,7,0.001348251,3.77892E-06,6.10282E-07,0.112115796,1.778913657,0.002507567,-0.000302668,0.343803944
name_4,A,8,0.000796013,1.97664E-06,1.88059E-07,-0.070287367,1.914786626,0.001439771,-0.000130978,0.202983412
name_4,A,9,0.000839175,2.95232E-06,4.18846E-07,0.232350718,1.575325202,0.001880287,-3.8306E-05,0.213989539
name_4,A,10,0.001135363,2.59341E-06,3.73292E-07,0.054359715,2.030466964,0.002079457,-0.000209697,0.289517471
name_4,A,11,0.001250407,4.82015E-07,4.87706E-07,-0.347937902,1.942788115,0.002167184,-0.000301846,0.318853831
name_4,A,12,0.001969191,7.67477E-06,8.2107E-07,-0.493926839,2.747893161,0.003315971,-0.000133219,0.502143798
name_4,A,13,0.000703499,-8.22044E-07,4.00346E-07,-0.109128733,1.961893012,0.001660668,-0.000384704,0.179392196
name_4,A,14,3.39615E-05,-4.2573E-06,3.41259E-07,-0.978320174,2.866038682,0.000761018,-0.001205464,0.00866018
name_4,A,15,-0.002405396,-1.80212E-05,2.52022E-06,-0.731645402,2.562326887,0.00041221,-0.005471335,-0.613376023
name_5,C,1,0.000270096,5.21671E-06,2.29752E-07,0.397148446,2.216270408,0.001214386,-0.000459242,0.068874469
name_5,C,2,0.000578712,7.43092E-06,4.4372E-07,0.541722546,2.208318264,0.001917642,-0.000360366,0.147571522
name_5,C,3,-0.000993025,-1.0468E-07,3.51691E-07,-0.335240827,2.3960709,0.000315684,-0.002166933,-0.253221461
name_5,C,4,-4.84554E-06,3.61705E-06,1.47422E-07,0.628319153,2.444736095,0.00082515,-0.000529045,-0.001235613
name_5,C,5,0.00068167,6.48471E-06,3.88233E-07,0.064334605,2.243464934,0.001848819,-0.000398624,0.173825846
name_5,C,6,-0.000987309,-1.10756E-06,4.04839E-07,-0.293638269,2.208240714,0.000353165,-0.002233592,-0.251763859
name_5,C,7,-0.000904211,2.00855E-06,3.35872E-07,0.247637739,2.147732724,0.000271122,-0.001831909,-0.230573743
name_5,C,8,-0.00031835,1.82319E-06,2.12913E-07,-0.373217157,2.493574578,0.000519712,-0.001240076,-0.081179302
name_5,C,9,-0.000319499,4.72842E-06,4.01673E-07,0.04100747,2.529803371,0.000993245,-0.001467305,-0.081472278
name_5,C,10,-0.000411209,4.40399E-06,3.45398E-07,0.438660449,2.720958967,0.00087543,-0.001347959,-0.104858312
name_5,C,11,-0.000198201,5.17474E-06,4.19343E-07,0.382965867,3.03218424,0.001311264,-0.001298425,-0.050541231
name_5,C,12,6.09737E-05,6.03065E-06,4.07038E-07,0.387514197,2.897127731,0.001580054,-0.000996165,0.015548292
name_5,C,13,0.001221093,1.10152E-05,8.07371E-07,0.459054052,2.119485906,0.00300702,-9.75313E-05,0.311378672
name_5,C,14,0.000674695,6.20462E-06,2.85005E-07,0.717123799,2.671589512,0.001874687,-4.93502E-05,0.172047207
name_5,C,15,0.000893871,6.14527E-06,2.62828E-07,0.135582213,2.057149727,0.001851017,-0.000119773,0.227937208
name_5,A,1,-0.000256499,-3.9572E-06,1.36256E-07,0.048029146,1.837672979,0.000361192,-0.000870934,-0.065407298
name_5,A,2,-0.001047759,-7.72933E-06,4.41957E-07,0.071911031,1.657329246,0.0002394,-0.002119472,-0.267178574
name_5,A,3,-0.00197937,-2.27656E-05,2.92346E-06,-0.298130506,1.582361261,0.000120663,-0.00469502,-0.504739244
name_5,A,4,-0.000922355,-5.39426E-06,3.09918E-07,0.11970073,1.719225454,0.000239918,-0.001772458,-0.235200507
name_5,A,5,-0.000682404,-1.49367E-05,1.38049E-06,-0.159354618,1.665422451,0.000994932,-0.002529534,-0.174012936
name_5,A,6,-0.002585285,-2.59463E-05,3.74544E-06,-0.253986977,1.606399844,0.000102731,-0.00584617,-0.659247708
name_5,A,7,-0.001854833,-1.44266E-05,1.19622E-06,0.366134913,1.737077492,6.58882E-05,-0.003340643,-0.472982512
name_5,A,8,-0.001199018,-1.52359E-05,1.31559E-06,-0.080330283,1.5120051,0.000373163,-0.002922851,-0.305749673
name_5,A,9,-0.002252025,-1.8504E-05,1.94744E-06,-0.137231447,1.728522833,0.000153031,-0.004588059,-0.574266411
name_5,A,10,-0.001453896,-1.3609E-05,1.03588E-06,0.057510218,1.493464486,0.000194111,-0.002880048,-0.370743477
name_5,A,11,-0.001517723,-1.44209E-05,1.19293E-06,-0.246506459,1.580825413,0.0002486,-0.003237786,-0.387019379
name_5,A,12,-0.001121594,-8.9598E-06,4.97426E-07,-0.290617048,1.911165778,0.000225057,-0.002277901,-0.286006533
name_5,A,13,-0.000936766,-5.67283E-06,5.82495E-07,-0.15308535,1.907720191,0.000446981,-0.002320474,-0.238875454
name_5,A,14,-0.000540141,-3.03791E-06,1.59473E-07,-0.128500752,2.012810208,0.000298778,-0.001271824,-0.137736009
name_5,A,15,-0.001105676,-6.07805E-06,6.02491E-07,-0.114279098,2.010927627,0.000492639,-0.002519264,-0.281947487
name_5,B,1,-0.000144886,3.50735E-08,8.25212E-08,-0.474245142,2.436865119,0.000317763,-0.000731495,-0.03694593
name_5,B,2,-0.000674962,-1.91042E-06,3.18065E-07,0.108336275,1.949795517,0.000262619,-0.001633652,-0.172115207
name_5,B,3,-0.000914775,-7.52846E-06,4.96312E-07,0.054044232,1.584090201,0.000180393,-0.001945764,-0.233267574
name_5,B,4,-0.000579838,-1.26179E-06,2.22499E-07,-0.221865404,1.854394689,0.000174494,-0.001403925,-0.147858607
name_5,B,5,-0.000304344,-3.11536E-06,1.11281E-07,-0.276708189,1.822213287,0.000173888,-0.000902008,-0.077607704
name_5,B,6,-0.000890955,-7.53889E-06,4.96761E-07,-0.150664355,1.546310397,3.41048E-05,-0.00195312,-0.227193538
name_5,B,7,-0.000428196,-2.45407E-06,1.82782E-07,0.638544881,2.601503343,0.000484919,-0.00109496,-0.109189898
name_5,B,8,4.93231E-05,-4.63699E-06,2.69791E-07,-0.47286628,1.776768063,0.000763791,-0.000861936,0.012577379
